Filename,Label,Preprocessing,Contrast0,Homogeneity0,Dissimilarity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Homogeneity45,Dissimilarity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Homogeneity90,Dissimilarity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Homogeneity135,Dissimilarity135,Entropy135,ASM135,Energy135,Correlation135
Caterpillar-01.jpg,catterpillar,prepo1_resize+grayscale,155.72327839425589,0.4590831889965703,5.304646703655353,7.906740724327119,0.00185758013392705,0.04309965352444321,0.9728664406230183,284.84591204628066,0.3643140099149082,7.370562637587671,8.258553041785824,0.0012269982827323958,0.03502853526387302,0.9504233576652654,232.38492647058828,0.4174744570520453,6.372834967320262,8.044358502308949,0.0015017679727715575,0.03875265117087549,0.9595308082164555,422.45206573491015,0.37989195125380104,8.380842676496187,8.21583259050734,0.0013128790399744338,0.03623367273648138,0.9264739636511333
Caterpillar-02.jpg,catterpillar,prepo1_resize+grayscale,268.36182278067884,0.3253779645550255,7.185684562663186,8.30137235179265,0.0007926448844932189,0.028153949713907264,0.9634282073578964,509.8636256591409,0.23534256040060936,10.468386832539803,8.69699493104703,0.000496803610084654,0.02228909172857104,0.9306231040656409,279.82133374183,0.26602481619591833,8.247436683006535,8.552738562185532,0.0005908791861737205,0.024308006626906298,0.9618605269387582,454.6121435519377,0.23769781079932423,10.354507756105052,8.710776446018013,0.0005077400804405664,0.022533088568604316,0.9381411375775897
Caterpillar-03.jpg,catterpillar,prepo1_resize+grayscale,194.8539490861619,0.5272102672989678,4.988005874673629,7.4615588354813145,0.0025265870520364297,0.050265167382954466,0.9475170838624273,192.4091127834946,0.4149263516703603,5.855567501151897,7.880698697517492,0.0018818579866609333,0.043380387119768,0.9481945382951867,83.5890931372549,0.48047566554888604,3.8206699346405224,7.5632864445876855,0.0023735064442528785,0.04871864575553059,0.9774813037536745,325.97976757282544,0.4578587196066306,6.7294117647058815,7.729575421821241,0.001956773809809589,0.044235436132241186,0.9122305064238512
Caterpillar-04.jpg,catterpillar,prepo1_resize+grayscale,122.92790265992167,0.28315633637532517,5.311979846605744,8.17777811697327,0.000572281617659747,0.02392240827466472,0.9639830622928202,223.37929657502687,0.2089546764709095,7.421379204423283,8.51762712835838,0.00038700476900485815,0.019672436783603045,0.9346220066827298,147.56887254901963,0.26046941330969187,5.862969771241831,8.279072830604408,0.0005143898209389286,0.022680163600356337,0.9567781215453046,244.21608559873033,0.21004575952470106,7.710090615880817,8.523640700639046,0.00039773240044718055,0.019943229438763938,0.9285229197253901
Caterpillar-05.jpg,catterpillar,prepo1_resize+grayscale,247.3793346116188,0.5168762377328735,6.440569924934726,6.9239272746925655,0.04926614744644107,0.22195978790411805,0.974002510295194,437.8857113602622,0.3627084036420686,9.655659652895102,7.275328986928839,0.04629773097175628,0.21516907531463783,0.954058534777364,338.46003880718956,0.3937268970597944,8.34108455882353,7.183700046107455,0.047218026025897496,0.21729709161858907,0.9644544071037434,657.7355142579224,0.40695306582849067,11.101469308349973,7.288486150726317,0.04670658493548199,0.21611706303640624,0.9309924123984493
Caterpillar-06.JPG,catterpillar,prepo1_resize+grayscale,346.88927872062663,0.4296054986039764,7.026272845953002,8.121911070347645,0.0010889383859590644,0.032999066440720176,0.9366147168082115,586.4321507192955,0.3535333434171114,9.831792351405312,8.460479967307961,0.0007743051834596781,0.027826339742403745,0.8930108620447852,261.57849264705885,0.41234148501798684,6.6656045751634,8.180991488506713,0.0010196713787298693,0.03193229366534558,0.952225295825494,516.68478984283,0.34259250881722986,9.685455383197665,8.49578722522995,0.0007643221172604867,0.027646376204857062,0.9057353817333663
Caterpillar-07.jpg,catterpillar,prepo1_resize+grayscale,149.32753345300262,0.23076999007611532,6.705083224543081,8.79552541889173,0.0002496504803296909,0.015800331652522072,0.981309986627232,328.31461629038034,0.16704165055213982,10.065949930886191,9.16656288423886,0.00017201663973318273,0.013115511417142022,0.9588854210488388,215.33999183006534,0.20386202944728246,8.11644199346405,8.97165865854502,0.0002117530124965291,0.014551735721092831,0.9730416620953536,284.1012542876158,0.17510517808272708,9.60072697486305,9.133861342944357,0.00017735141510340794,0.01331733513520659,0.9644233228342357
Caterpillar-08.jpg,catterpillar,prepo1_resize+grayscale,263.9994084530026,0.4630612099138949,5.118105417754569,7.646363999944767,0.0019286690585010524,0.04391661483426349,0.9619301184950108,463.7606716838171,0.4174037356218433,7.362760456663082,7.8794992692024755,0.0015429098089339123,0.039279890643100224,0.9332624579687883,298.7450367647059,0.4771637281393603,5.732005718954249,7.655687900360441,0.0019344591252129263,0.04398248657378214,0.9569735612959317,460.7555316643628,0.3879072846472199,7.307479649823376,7.9539184717451334,0.0014427265740170963,0.03798324069924914,0.9336943765494615
Caterpillar-09.jpg,catterpillar,prepo1_resize+grayscale,615.088211896214,0.44093527555475853,8.845045283942559,7.144806097199354,0.006404316371931275,0.08002697277750342,0.8877170354520542,659.0820764859469,0.39822685709298994,9.802457379818769,7.341778733436774,0.005660549135895056,0.0752366209760583,0.8800743189536723,291.4886029411765,0.4604184412536224,6.254922385620915,7.06564534409651,0.006479696237708387,0.08049656040917764,0.9468485657953752,934.381457021451,0.400830745823469,11.490656837147393,7.345321941041387,0.005599168842091676,0.07482759412203278,0.8299810732234778
Caterpillar-10.jpg,catterpillar,prepo1_resize+grayscale,406.23244737271534,0.3591319263643534,7.776894990208875,8.251619227722049,0.0009543154520495951,0.03089199656949345,0.91806803610606,668.7705728766701,0.27876141798982434,11.006624686428093,8.606012933899668,0.000667814268996876,0.025842102642719997,0.8652789088321664,279.11819852941176,0.3426715395672812,7.334272875816994,8.30604940001227,0.0008759049441621015,0.029595691310765178,0.9437418835489045,482.48899810576967,0.3119418906755407,9.169364664926022,8.443143118172685,0.0007385138420609954,0.027175611162603048,0.9028046240399286
